# batch	chunk	seq	speaker	category	source	OLD_target	NEW_target	reason	ctx_before	ctx_after
batch_6.tsv	strings_0002.tsv	495	旁白	标点	{image=icons/651.png} [[Consult your advisor.]	{image=icons/651.png} [[咨询你的顾问。]	{image=icons/651.png} [[咨询你的顾问]	界面选项不应带句末句号。	[旁白] {image=icons/651.png} \"I want Alarinthia to change its ways.\" | {image=icons/651.png} “我希望阿拉林西亚改变它的做法。”	[旁白] {image=icons/651.png} \"What are your thoughts on this whole thing?\" | {image=icons/651.png} “你对这整件事有什么看法？”
batch_6.tsv	strings_0002.tsv	505	旁白	术语	Access Damek Heart-to-Heart 4?	开启达梅克交心 4？	进入达梅克的心灵交流 4？	Heart-to-Heart 在本批前段统一为“心灵交流”，此处“交心”不一致。	[旁白] View Parallel Chronicle \"Halin 2\"? | 查看平行编年史“哈林 2”？	[旁白] Access Valessa Heart-to-Heart 4? | 进入瓦莱莎的心灵交流 4？
batch_6.tsv	strings_0002.tsv	506	旁白	术语	Access Valessa Heart-to-Heart 4?	开启瓦莱莎交心 4？	进入瓦莱莎的心灵交流 4？	Heart-to-Heart 在本批前段统一为“心灵交流”，此处“交心”不一致。	[旁白] Access Damek Heart-to-Heart 4? | 进入达梅克的心灵交流 4？	[旁白] {image=icons/660.png} \"Of course I'll help you once we get back to Ma | {image=icons/660.png} “等我们回到马泽奥，我当然会帮你。”
batch_6.tsv	strings_0002.tsv	521	旁白	术语	Access Howl Heart-to-Heart 3?	开启豪尔交心 3？	进入豪尔的心灵交流 3？	Heart-to-Heart 在本批前段统一为“心灵交流”，此处“交心”不一致。	[旁白] View Parallel Chronicle \"Sovy 10\"? | 查看平行编年史“索维 10”？	[旁白] Access Pro Heart-to-Heart 4? | 进入普洛的心灵交流 4？
batch_6.tsv	strings_0002.tsv	522	旁白	术语	Access Pro Heart-to-Heart 4?	开启普洛交心 4？	进入普洛的心灵交流 4？	Heart-to-Heart 在本批前段统一为“心灵交流”，此处“交心”不一致。	[旁白] Access Howl Heart-to-Heart 3? | 进入豪尔的心灵交流 3？	[旁白] {image=icons/579.png} \"Yeah, Pro. I'm afraid this is it.\" | {image=icons/579.png} “是啊，普洛。恐怕就是这样了。”
batch_6.tsv	strings_0002.tsv	525	旁白	标点	{image=icons/651.png} [[Attack him directly before they can retaliate.]	{image=icons/651.png} [[在他们反击之前直接攻击他。]	{image=icons/651.png} [[在他们反击之前直接攻击他]	界面选项不应带句末句号。	[旁白] {image=icons/660.png} \"Of course not. I forgive you, Pro.\" | {image=icons/660.png} “当然不会。我原谅你，普洛。”	[旁白] {image=icons/651.png} [[Wait for the blindness to subside, and fight b | {image=icons/651.png} [[等失明消退后，大家一起反击]
batch_6.tsv	strings_0002.tsv	526	旁白	语气	{image=icons/651.png} [[Wait for the blindness to subside, and fight back as a team.]	{image=icons/651.png} [[等待失明消退，然后团队反击。]	{image=icons/651.png} [[等失明消退后，大家一起反击]	“团队反击”偏现代职场语，改为自然的“大家一起反击”。	[旁白] {image=icons/651.png} [[Attack him directly before they can retaliate. | {image=icons/651.png} [[在他们反击之前直接攻击他]	[旁白] {image=icons/660.png} \"Yes. Everybody deserves a chance at redemption | {image=icons/660.png} “是的。每个人都该有获得救赎的机会。”
batch_6.tsv	strings_0002.tsv	527	旁白	语气	{image=icons/660.png} \"Yes. Everybody deserves a chance at redemption.\"	{image=icons/660.png} “是的。每个人都值得有获得救赎的机会。”	{image=icons/660.png} “是的。每个人都该有获得救赎的机会。”	原译“值得有获得”重复拗口，改为自然表达。	[旁白] {image=icons/651.png} [[Wait for the blindness to subside, and fight b | {image=icons/651.png} [[等失明消退后，大家一起反击]	[旁白] {image=icons/579.png} \"I don't think I could ever forgive the murder  | {image=icons/579.png} “我想我永远无法原谅杀害同伴的行为。”
batch_6.tsv	strings_0002.tsv	530	旁白	标点	{image=icons/651.png} [[Allow Sovy to assist The Rebellion.]	{image=icons/651.png} [[允许索维协助反抗军。]	{image=icons/651.png} [[允许索维协助反抗军]	界面选项不应带句末句号。	[旁白] {image=icons/580.png} \"I'm so shocked, I don't know what to think rig | {image=icons/580.png} “我太震惊了，现在不知道该怎么想。”	[旁白] {image=icons/651.png} [[Deny Sovy's offer, and make him leave.] | {image=icons/651.png} [[拒绝索维的提议，让他离开]
batch_6.tsv	strings_0002.tsv	531	旁白	标点	{image=icons/651.png} [[Deny Sovy's offer, and make him leave.]	{image=icons/651.png} [[拒绝索维的提议，让他离开。]	{image=icons/651.png} [[拒绝索维的提议，让他离开]	界面选项不应带句末句号。	[旁白] {image=icons/651.png} [[Allow Sovy to assist The Rebellion.] | {image=icons/651.png} [[允许索维协助反抗军]	[旁白] {image=icons/651.png} \"What do you think of Mazeo so far?\" | {image=icons/651.png} “你觉得马泽奥到目前为止怎么样？”
batch_6.tsv	strings_0002.tsv	540	旁白	语气	{image=icons/660.png} \"That's an understatement. This is amazing news!\"	{image=icons/660.png} “那还说得太轻了。这真是个惊人的好消息！”	{image=icons/660.png} “那还太保守了。这真是个惊人的好消息！”	understatement 指说法过于保守，不是“说得太轻”。	[旁白] {image=icons/651.png} \"Wait, does that mean that Valinorth will be fi | {image=icons/651.png} “等等，那是不是意味着瓦利诺斯没有灵像也没问题？”	[旁白] {image=icons/583.png} \"Oh, Howl. I could hug you so hard right now.\" | {image=icons/583.png} “哦，豪尔。我现在真想紧紧抱抱你。”
batch_6.tsv	strings_0002.tsv	584	旁白	标点	{image=icons/583.png} [[Say nothing. Offer your hand, and comfort, to Damek.]	{image=icons/583.png} [[什么也别说。向达梅克伸出手，给予安慰。]	{image=icons/583.png} [[什么也别说。向达梅克伸出手，给予安慰]	界面选项不应带句末句号。	[旁白] {image=icons/660.png} \"Not everybody will hurt you, Damek. Opening up | {image=icons/660.png} “不是每个人都会伤害你，达梅克。敞开心扉是件好事。”	[旁白] {image=icons/579.png} \"I'm so sorry that happened to you. It's all so | {image=icons/579.png} “很抱歉你遭遇了这些。这一切都太糟糕了。”
batch_6.tsv	strings_0002.tsv	590	旁白	语气	{image=icons/583.png} \"Fighting side by side with you? That's a dream come true.\"	{image=icons/583.png} “与你并肩作战？那是梦想成真。”	{image=icons/583.png} “和你并肩作战？那真是梦想成真。”	“那是梦想成真”语法生硬，补足自然的主系表达。	[旁白] {image=icons/660.png} \"Of course. Can't wait to secure that alliance! | {image=icons/660.png} “当然。迫不及待想结成那个联盟！”	[旁白] {image=icons/656.png} \"Yeah. Marching into certain death? Born ready. | {image=icons/656.png} “是啊。走向必死之路？天生就准备好了。”
batch_6.tsv	strings_0002.tsv	600	旁白	标点	{image=icons/583.png} [[Say nothing, and hold her hand.]	{image=icons/583.png} [[什么也别说，握住她的手。]	{image=icons/583.png} [[什么也别说，握住她的手]	界面选项不应带句末句号。	[旁白] {image=icons/660.png} \"All we can do is be better people than they we | {image=icons/660.png} “我们所能做的，就是做比他们更好的人。”	[旁白] {image=icons/656.png} \"Brag about it, of course. That's pretty awesom | {image=icons/656.png} “当然是拿它炫耀。那太棒了。”
batch_6.tsv	strings_0002.tsv	628	旁白	语气	{image=icons/651.png} \"Maybe it's a lost cause, Fortaime...\"	{image=icons/651.png} “也许这是无可救药了，福泰姆……”	{image=icons/651.png} “也许这事真的没救了，福泰姆……”	“这是无可救药了”搭配生硬，改写为自然的口语句。	[旁白] {image=icons/651.png} \"Alright, we'll find a way.\" | {image=icons/651.png} “好吧，我们会找到办法的。”	[旁白] {image=icons/651.png} \"I agree. Unity is our best choice.\" | {image=icons/651.png} “我同意。团结是我们最好的选择。”
batch_6.tsv	strings_0002.tsv	657	旁白	术语	{image=icons/651.png} \"I would've liked to meet the old leader. I won't let him down.\"	{image=icons/651.png} “我本想见见老领袖。我不会让他失望的。”	{image=icons/651.png} “我本想见见前任领袖。我不会让他失望的。”	old leader 指前任领袖，统一为“前任”，避免误解为年老。	[旁白] {image=icons/651.png} \"That sounds impressive. Were you on that missi | {image=icons/651.png} “听起来很厉害。你参与了那次任务吗？”	[旁白] {image=icons/651.png} \"Do you think Damek will do a good job as his r | {image=icons/651.png} “你觉得达梅克接替他后会干得好吗？”
batch_6.tsv	strings_0002.tsv	672	旁白	误译	{image=icons/651.png} \"So The Rebellion is largely made up of occupation victims?\"	{image=icons/651.png} “所以反抗军主要由被占领的受害者组成？”	{image=icons/651.png} “所以反抗军大多由占领时期的受害者组成？”	occupation victims 是占领造成的受害者，不是“被占领的受害者”。	[旁白] {image=icons/651.png} \"Tell me more about Damek.\" | {image=icons/651.png} “多跟我说说达梅克。”	[旁白] {image=icons/651.png} \"Is The Rebellion large? Do we have the numbers | {image=icons/651.png} “反抗军规模大吗？我们人数够取胜吗？”
batch_6.tsv	strings_0002.tsv	673	旁白	语气	{image=icons/651.png} \"Is The Rebellion large? Do we have the numbers to win?\"	{image=icons/651.png} “反抗军规模大吗？我们有人数取胜吗？”	{image=icons/651.png} “反抗军规模大吗？我们人数够取胜吗？”	原译“有人数取胜”语法不顺，补足“够”使语义完整。	[旁白] {image=icons/651.png} \"So The Rebellion is largely made up of occupat | {image=icons/651.png} “所以反抗军大多由占领时期的受害者组成？”	[旁白] {image=icons/651.png} \"Tell me about the previous leader.\" | {image=icons/651.png} “跟我说说前任领袖。”
batch_6.tsv	strings_0002.tsv	693	旁白	误译	{image=icons/651.png} \"Is piracy still bad, even after the occupation?\"	{image=icons/651.png} “即使在占领之后，海盗行为仍然是坏事吗？”	{image=icons/651.png} “即使在占领之后，海盗问题仍然严重吗？”	这里的 bad 指问题严重，不是道德意义上的“坏事”。	[旁白] {image=icons/651.png} \"Tell me about the spirit idols.\" | {image=icons/651.png} “跟我说说灵像。”	[旁白] {image=icons/651.png} \"Do you ever sail back home to visit?\" | {image=icons/651.png} “你曾经航行回家乡探访吗？”
batch_6.tsv	strings_0002.tsv	695	旁白	语气	{image=icons/651.png} \"Valinorth's went dark the night I was born.\"	{image=icons/651.png} “瓦利诺斯的在我出生的那晚熄灭了。”	{image=icons/651.png} “瓦利诺斯的灵像在我出生的那晚熄灭了。”	原译“瓦利诺斯的”缺少中心词，结合上文补为“灵像”。	[旁白] {image=icons/651.png} \"Do you ever sail back home to visit?\" | {image=icons/651.png} “你曾经航行回家乡探访吗？”	[旁白] {image=icons/651.png} \"Alarinthia's was destroyed...? How?\" | {image=icons/651.png} “阿拉林西亚的灵像被摧毁了……？怎么会的？”
batch_6.tsv	strings_0002.tsv	696	旁白	语气	{image=icons/651.png} \"Alarinthia's was destroyed...? How?\"	{image=icons/651.png} “阿拉林西亚的被摧毁了……？怎么会的？”	{image=icons/651.png} “阿拉林西亚的灵像被摧毁了……？怎么会的？”	原译“阿拉林西亚的”缺少中心词，应补为“灵像”。	[旁白] {image=icons/651.png} \"Valinorth's went dark the night I was born.\" | {image=icons/651.png} “瓦利诺斯的灵像在我出生的那晚熄灭了。”	[旁白] {image=icons/651.png} \"So nobody knew Mazeo had a bigger idol?\" | {image=icons/651.png} “所以没人知道马泽奥有一个更大的灵像？”
batch_6.tsv	strings_0002.tsv	704	旁白	语气	{image=icons/651.png} \"I guess that makes sense. Home is where you make it.\"	{image=icons/651.png} “我想这说得通。家就在你安身之处。”	{image=icons/651.png} “我想这说得通。哪里安家，哪里就是家。”	“家就在你安身之处”生硬，改用自然中文表达。	[旁白] {image=icons/651.png} \"Why do you hate Alarinthia so much?\" | {image=icons/651.png} “你为什么这么恨阿拉林西亚？”	[旁白] {image=icons/651.png} \"At least Alarinthia still exists. Valinorth is | {image=icons/651.png} “至少阿拉林西亚还存在。瓦利诺斯是没救了。”
